TIMESTAMP,DEVICE_ID,USER_ID,RAW_INTENSITY,STEPS,RAW_KIND,HEART_RATE
1615740995,1,1,-1,0,1,-1
1615740996,1,1,-1,0,1,-1
1615740997,1,1,-1,0,1,-1
1615740998,1,1,-1,0,1,-1
1615740999,1,1,-1,0,1,87
1615741000,1,1,-1,0,1,-1
1615741001,1,1,-1,0,1,86
1615741002,1,1,-1,0,1,-1
1615741003,1,1,-1,0,1,-1
1615741004,1,1,-1,0,1,87
1615741005,1,1,-1,0,1,86
1615741006,1,1,-1,0,1,-1
1615741007,1,1,-1,0,1,-1
1615741008,1,1,-1,0,1,-1
1615741009,1,1,-1,0,1,-1
1615741010,1,1,-1,0,1,-1
1615741011,1,1,-1,0,1,86
1615741012,1,1,-1,0,1,-1
1615741013,1,1,-1,0,1,-1
1615741014,1,1,-1,0,1,-1
1615741015,1,1,-1,0,1,-1
1615741016,1,1,-1,0,1,87
1615741017,1,1,-1,0,1,-1
1615741018,1,1,-1,0,1,88
1615741019,1,1,-1,0,1,-1
1615741020,1,1,-1,0,1,-1
1615741021,1,1,-1,0,1,87
1615741022,1,1,-1,0,1,85
1615741023,1,1,-1,0,1,-1
1615741024,1,1,-1,0,1,86
1615741025,1,1,-1,0,1,85
1615741026,1,1,-1,0,1,-1
1615741027,1,1,-1,0,1,-1
1615741028,1,1,-1,0,1,-1
1615741029,1,1,-1,0,1,84
1615741030,1,1,-1,0,1,-1
1615741031,1,1,-1,0,1,-1
1615741032,1,1,-1,0,1,85
1615741033,1,1,-1,0,1,-1
1615741034,1,1,-1,0,1,-1
1615741035,1,1,-1,0,1,-1
1615741036,1,1,-1,0,1,-1
1615741037,1,1,-1,0,1,85
1615741038,1,1,-1,0,1,-1
1615741040,1,1,-1,0,1,-1
1615741041,1,1,-1,0,1,-1
1615741042,1,1,-1,0,1,-1
1615741043,1,1,-1,0,1,-1
1615741044,1,1,-1,0,1,-1
1615741045,1,1,-1,0,1,-1
1615741046,1,1,-1,0,1,-1
1615741047,1,1,-1,0,1,-1
1615741048,1,1,-1,0,1,-1
1615741049,1,1,-1,0,1,-1
1615741050,1,1,-1,0,1,-1
1615741051,1,1,-1,0,1,-1
1615741052,1,1,-1,0,1,98
1615741053,1,1,-1,0,1,-1
1615741054,1,1,-1,0,1,-1
1615741055,1,1,-1,0,1,97
1615741056,1,1,-1,0,1,96
1615741057,1,1,-1,0,1,93
1615741058,1,1,-1,0,1,91
1615741059,1,1,-1,0,1,-1
1615741060,1,1,-1,0,1,89
1615741061,1,1,-1,0,1,87
1615741062,1,1,-1,0,1,86
1615741063,1,1,-1,0,1,-1
1615741064,1,1,-1,0,1,-1
1615741065,1,1,-1,0,1,85
1615741066,1,1,-1,0,1,-1
1615741067,1,1,-1,0,1,83
1615741068,1,1,-1,0,1,82
1615741069,1,1,-1,0,1,-1
1615741070,1,1,-1,0,1,81
1615741071,1,1,-1,0,1,-1
1615741072,1,1,-1,0,1,-1
1615741073,1,1,-1,0,1,-1
1615741074,1,1,-1,0,1,-1
1615741075,1,1,-1,0,1,81
1615741076,1,1,-1,0,1,80
1615741077,1,1,-1,0,1,79
1615741078,1,1,-1,0,1,-1
1615741079,1,1,-1,0,1,-1
1615741080,1,1,-1,0,1,-1
1615741081,1,1,-1,0,1,-1
1615741082,1,1,-1,0,1,80
1615741083,1,1,-1,0,1,-1
1615741084,1,1,-1,0,1,-1
1615741085,1,1,-1,0,1,79
1615741086,1,1,-1,0,1,78
1615741087,1,1,-1,0,1,-1
1615741088,1,1,-1,0,1,-1
1615741089,1,1,-1,0,1,80
1615741090,1,1,-1,0,1,81
1615741091,1,1,-1,0,1,-1
1615741092,1,1,-1,0,1,-1
1615741093,1,1,-1,0,1,-1
1615741096,1,1,-1,0,1,-1
1615741234,1,1,-1,0,1,-1
1615741235,1,1,-1,0,1,-1
1615741236,1,1,-1,0,1,-1
1615741241,1,1,-1,0,1,-1
1615741242,1,1,-1,0,1,-1
1615741243,1,1,-1,0,1,-1
1615741244,1,1,-1,0,1,-1
1615741245,1,1,-1,0,1,-1
1615741246,1,1,-1,0,1,-1
1615741247,1,1,-1,0,1,-1
1615741248,1,1,-1,0,1,-1
1615741249,1,1,-1,0,1,-1
1615741250,1,1,-1,0,1,-1
1615741251,1,1,-1,0,1,-1
1615741252,1,1,-1,0,1,-1
1615741253,1,1,-1,0,1,-1
1615741268,1,1,-1,0,1,-1
1615741269,1,1,-1,0,1,-1
1615741270,1,1,-1,0,1,-1
1615741271,1,1,-1,0,1,-1
1615741282,1,1,-1,0,1,-1
1615741283,1,1,-1,0,1,-1
1615741284,1,1,-1,0,1,-1
1615741285,1,1,-1,0,1,-1
1615741286,1,1,-1,0,1,-1
1615741287,1,1,-1,0,1,-1
1615741288,1,1,-1,0,1,-1
1615741289,1,1,-1,0,1,-1
1615741290,1,1,-1,0,1,-1
1615741291,1,1,-1,0,1,-1
1615741292,1,1,-1,0,1,-1
1615741293,1,1,-1,0,1,-1
1615741294,1,1,-1,0,1,-1
1615741295,1,1,-1,0,1,-1
1615741296,1,1,-1,0,1,-1
1615741297,1,1,-1,0,1,-1
1615741298,1,1,-1,0,1,91
1615741299,1,1,-1,0,1,90
1615741300,1,1,-1,0,1,-1
1615741301,1,1,-1,0,1,89
1615741302,1,1,-1,0,1,-1
1615741303,1,1,-1,0,1,-1
1615741304,1,1,-1,0,1,87
1615741305,1,1,-1,0,1,86
1615741306,1,1,-1,0,1,85
1615741307,1,1,-1,0,1,-1
1615741308,1,1,-1,0,1,-1
1615741309,1,1,-1,0,1,-1
1615741310,1,1,-1,0,1,-1
1615741311,1,1,-1,0,1,84
1615741312,1,1,-1,0,1,-1
1615741313,1,1,-1,0,1,-1
1615741314,1,1,-1,0,1,82
1615741315,1,1,-1,0,1,-1
1615741316,1,1,-1,0,1,81
1615741317,1,1,-1,0,1,-1
1615741318,1,1,-1,0,1,-1
1615741319,1,1,-1,0,1,-1
1615741320,1,1,-1,0,1,82
1615741321,1,1,-1,0,1,83
1615741322,1,1,-1,0,1,-1
1615741323,1,1,-1,0,1,-1
1615741324,1,1,-1,0,1,-1
1615741325,1,1,-1,0,1,-1
1615741326,1,1,-1,0,1,83
1615741327,1,1,-1,0,1,84
1615741328,1,1,-1,0,1,-1
1615741329,1,1,-1,0,1,85
1615741330,1,1,-1,0,1,86
1615741331,1,1,-1,0,1,87
1615741332,1,1,-1,0,1,89
1615741333,1,1,-1,0,1,90
1615741334,1,1,-1,0,1,-1
1615741335,1,1,-1,0,1,-1
1615741336,1,1,-1,0,1,89
1615741337,1,1,-1,0,1,-1
1615741338,1,1,-1,0,1,-1
1615741339,1,1,-1,0,1,-1
1615741340,1,1,-1,0,1,-1
1615741341,1,1,-1,0,1,88
1615741342,1,1,-1,0,1,86
1615741343,1,1,-1,0,1,85
1615741344,1,1,-1,0,1,83
1615741345,1,1,-1,0,1,82
1615741346,1,1,-1,0,1,-1
1615741347,1,1,-1,0,1,-1
1615741348,1,1,-1,0,1,81
1615741349,1,1,-1,0,1,-1
1615741350,1,1,-1,0,1,80
1615741351,1,1,-1,0,1,79
1615741352,1,1,-1,0,1,-1
1615741353,1,1,-1,0,1,-1
1615741354,1,1,-1,0,1,78
1615741355,1,1,-1,0,1,-1
1615741356,1,1,-1,0,1,77
1615741357,1,1,-1,0,1,-1
1615741358,1,1,-1,0,1,-1
1615741359,1,1,-1,0,1,-1
1615741360,1,1,-1,0,1,-1
1615741361,1,1,-1,0,1,77
1615741362,1,1,-1,0,1,-1
1615741363,1,1,-1,0,1,74
1615741364,1,1,-1,0,1,-1
1615741365,1,1,-1,0,1,-1
1615741366,1,1,-1,0,1,75
1615741367,1,1,-1,0,1,77
1615741368,1,1,-1,0,1,78
1615741369,1,1,-1,0,1,79
1615741370,1,1,-1,0,1,80
1615741371,1,1,-1,0,1,-1
1615741372,1,1,-1,0,1,81
1615741373,1,1,-1,0,1,-1
1615741374,1,1,-1,0,1,-1
1615741375,1,1,-1,0,1,82
1615741376,1,1,-1,0,1,83
1615741377,1,1,-1,0,1,-1
1615741378,1,1,-1,0,1,-1
1615741379,1,1,-1,0,1,-1
1615741380,1,1,-1,0,1,82
1615741381,1,1,-1,0,1,-1
1615741382,1,1,-1,0,1,84
1615741383,1,1,-1,0,1,-1
1615741384,1,1,-1,0,1,85
1615741385,1,1,-1,0,1,-1
1615741386,1,1,-1,0,1,-1
1615741387,1,1,-1,0,1,-1
1615741388,1,1,-1,0,1,-1
1615741389,1,1,-1,0,1,-1
1615741390,1,1,-1,0,1,85
1615741391,1,1,-1,0,1,84
1615741392,1,1,-1,0,1,-1
1615741393,1,1,-1,0,1,-1
1615741394,1,1,-1,0,1,-1
1615741395,1,1,-1,0,1,-1
1615741396,1,1,-1,0,1,83
1615741397,1,1,-1,0,1,82
1615741398,1,1,-1,0,1,-1
1615741399,1,1,-1,0,1,83
1615741400,1,1,-1,0,1,-1
1615741401,1,1,-1,0,1,-1
1615741402,1,1,-1,0,1,82
1615741403,1,1,-1,0,1,-1
1615741404,1,1,-1,0,1,-1
1615741405,1,1,-1,0,1,-1
1615741406,1,1,-1,0,1,81
1615741407,1,1,-1,0,1,80
1615741408,1,1,-1,0,1,-1
1615741409,1,1,-1,0,1,79
1615741410,1,1,-1,0,1,-1
1615741411,1,1,-1,0,1,-1
1615741412,1,1,-1,0,1,-1
1615741413,1,1,-1,0,1,-1
1615741414,1,1,-1,0,1,-1
1615741415,1,1,-1,0,1,78
1615741416,1,1,-1,0,1,-1
1615741417,1,1,-1,0,1,79
1615741418,1,1,-1,0,1,80
1615741419,1,1,-1,0,1,82
1615741420,1,1,-1,0,1,-1
1615741421,1,1,-1,0,1,83
1615741422,1,1,-1,0,1,-1
1615741423,1,1,-1,0,1,-1
1615741424,1,1,-1,0,1,-1
1615741425,1,1,-1,0,1,-1
1615741426,1,1,-1,0,1,-1
1615741427,1,1,-1,0,1,83
1615741428,1,1,-1,0,1,84
1615741429,1,1,-1,0,1,85
1615741430,1,1,-1,0,1,86
1615741431,1,1,-1,0,1,-1
1615741432,1,1,-1,0,1,-1
1615741433,1,1,-1,0,1,-1
1615741434,1,1,-1,0,1,-1
1615741435,1,1,-1,0,1,86
1615741436,1,1,-1,0,1,-1
1615741437,1,1,-1,0,1,-1
1615741438,1,1,-1,0,1,-1
1615741439,1,1,-1,0,1,-1
1615741440,1,1,-1,0,1,86
1615741441,1,1,-1,0,1,87
1615741442,1,1,-1,0,1,88
1615741443,1,1,-1,0,1,89
1615741444,1,1,-1,0,1,-1
1615741445,1,1,-1,0,1,-1
1615741446,1,1,-1,0,1,-1
1615741447,1,1,-1,0,1,90
1615741448,1,1,-1,0,1,89
1615741449,1,1,-1,0,1,-1
1615741450,1,1,-1,0,1,-1
1615741451,1,1,-1,0,1,-1
1615741452,1,1,-1,0,1,-1
1615741453,1,1,-1,0,1,89
1615741454,1,1,-1,0,1,-1
1615741455,1,1,-1,0,1,88
1615741456,1,1,-1,0,1,87
1615741457,1,1,-1,0,1,-1
1615741458,1,1,-1,0,1,-1
1615741459,1,1,-1,0,1,-1
1615741460,1,1,-1,0,1,-1
1615741461,1,1,-1,0,1,86
1615741462,1,1,-1,0,1,-1
1615741463,1,1,-1,0,1,-1
1615741464,1,1,-1,0,1,-1
1615741465,1,1,-1,0,1,-1
1615741466,1,1,-1,0,1,86
1615741467,1,1,-1,0,1,-1
1615741468,1,1,-1,0,1,87
1615741469,1,1,-1,0,1,-1
1615741470,1,1,-1,0,1,-1
1615741471,1,1,-1,0,1,88
1615741472,1,1,-1,0,1,-1
1615741473,1,1,-1,0,1,-1
1615741474,1,1,-1,0,1,-1
1615741475,1,1,-1,0,1,-1
1615741476,1,1,-1,0,1,88
1615741477,1,1,-1,0,1,89
1615741478,1,1,-1,0,1,-1
1615741479,1,1,-1,0,1,-1
1615741480,1,1,-1,0,1,-1
1615741481,1,1,-1,0,1,-1
1615741482,1,1,-1,0,1,88
1615741483,1,1,-1,0,1,87
1615741484,1,1,-1,0,1,86
1615741485,1,1,-1,0,1,-1
1615741486,1,1,-1,0,1,-1
1615741487,1,1,-1,0,1,-1
1615741488,1,1,-1,0,1,-1
1615741489,1,1,-1,0,1,86
1615741490,1,1,-1,0,1,85
1615741491,1,1,-1,0,1,83
1615741492,1,1,-1,0,1,-1
1615741493,1,1,-1,0,1,-1
1615741494,1,1,-1,0,1,-1
1615741495,1,1,-1,0,1,-1
1615741496,1,1,-1,0,1,83
1615741497,1,1,-1,0,1,-1
1615741498,1,1,-1,0,1,-1
1615741499,1,1,-1,0,1,-1
1615741500,1,1,-1,0,1,-1
1615741501,1,1,-1,0,1,82
1615741502,1,1,-1,0,1,-1
1615741503,1,1,-1,0,1,81
1615741504,1,1,-1,0,1,-1
1615741505,1,1,-1,0,1,-1
1615741506,1,1,-1,0,1,-1
1615741507,1,1,-1,0,1,-1
1615741508,1,1,-1,0,1,81
1615741509,1,1,-1,0,1,82
1615741510,1,1,-1,0,1,81
1615741511,1,1,-1,0,1,-1
1615741512,1,1,-1,0,1,-1
1615741513,1,1,-1,0,1,-1
1615741514,1,1,-1,0,1,-1
1615741515,1,1,-1,0,1,81
1615741516,1,1,-1,0,1,80
1615741517,1,1,-1,0,1,79
1615741518,1,1,-1,0,1,-1
1615741519,1,1,-1,0,1,78
1615741520,1,1,-1,0,1,77
1615741521,1,1,-1,0,1,-1
1615741522,1,1,-1,0,1,78
1615741523,1,1,-1,0,1,-1
1615741524,1,1,-1,0,1,-1
1615741525,1,1,-1,0,1,-1
1615741526,1,1,-1,0,1,79
1615741527,1,1,-1,0,1,-1
1615741528,1,1,-1,0,1,-1
1615741529,1,1,-1,0,1,-1
1615741530,1,1,-1,0,1,-1
1615741531,1,1,-1,0,1,-1
1615741532,1,1,-1,0,1,79
1615741533,1,1,-1,0,1,-1
1615741534,1,1,-1,0,1,-1
1615741535,1,1,-1,0,1,80
1615741536,1,1,-1,0,1,-1
1615741537,1,1,-1,0,1,-1
1615741538,1,1,-1,0,1,79
1615741539,1,1,-1,0,1,81
1615741540,1,1,-1,0,1,83
1615741541,1,1,-1,0,1,84
1615741542,1,1,-1,0,1,-1
1615741543,1,1,-1,0,1,-1
1615741544,1,1,-1,0,1,-1
1615741545,1,1,-1,0,1,-1
1615741546,1,1,-1,0,1,86
1615741547,1,1,-1,0,1,-1
1615741548,1,1,-1,0,1,85
1615741549,1,1,-1,0,1,-1
1615741550,1,1,-1,0,1,-1
1615741551,1,1,-1,0,1,84
1615741552,1,1,-1,0,1,81
1615741553,1,1,-1,0,1,80
1615741554,1,1,-1,0,1,79
1615741555,1,1,-1,0,1,-1
1615741556,1,1,-1,0,1,-1
1615741557,1,1,-1,0,1,78
1615741558,1,1,-1,0,1,79
1615741559,1,1,-1,0,1,-1
1615741560,1,1,-1,0,1,81
1615741561,1,1,-1,0,1,-1
1615741562,1,1,-1,0,1,-1
1615741563,1,1,-1,0,1,80
1615741564,1,1,-1,0,1,79
1615741565,1,1,-1,0,1,-1
1615741566,1,1,-1,0,1,-1
1615741567,1,1,-1,0,1,-1
1615741568,1,1,-1,0,1,-1
1615741569,1,1,-1,0,1,78
1615741570,1,1,-1,0,1,77
1615741571,1,1,-1,0,1,-1
1615741572,1,1,-1,0,1,-1
1615741573,1,1,-1,0,1,76
1615741574,1,1,-1,0,1,-1
1615741575,1,1,-1,0,1,-1
1615741576,1,1,-1,0,1,78
1615741577,1,1,-1,0,1,-1
1615741578,1,1,-1,0,1,-1
1615741579,1,1,-1,0,1,-1
1615741580,1,1,-1,0,1,-1
1615741581,1,1,-1,0,1,78
1615741582,1,1,-1,0,1,-1
1615741583,1,1,-1,0,1,-1
1615741584,1,1,-1,0,1,-1
1615741585,1,1,-1,0,1,-1
1615741586,1,1,-1,0,1,-1
1615741587,1,1,-1,0,1,78
1615741588,1,1,-1,0,1,-1
1615741589,1,1,-1,0,1,-1
1615741590,1,1,-1,0,1,-1
1615741591,1,1,-1,0,1,-1
1615741592,1,1,-1,0,1,-1
1615741593,1,1,-1,0,1,78
1615741594,1,1,-1,0,1,-1
1615741595,1,1,-1,0,1,80
1615741596,1,1,-1,0,1,-1
1615741597,1,1,-1,0,1,-1
1615741598,1,1,-1,0,1,-1
1615741599,1,1,-1,0,1,-1
1615741600,1,1,-1,0,1,80
1615741601,1,1,-1,0,1,82
1615741602,1,1,-1,0,1,-1
1615741603,1,1,-1,0,1,-1
1615741604,1,1,-1,0,1,-1
1615741605,1,1,-1,0,1,-1
1615741606,1,1,-1,0,1,81
1615741607,1,1,-1,0,1,79
1615741608,1,1,-1,0,1,-1
1615741609,1,1,-1,0,1,-1
1615741610,1,1,-1,0,1,-1
1615741611,1,1,-1,0,1,78
1615741612,1,1,-1,0,1,-1
1615741613,1,1,-1,0,1,79
1615741614,1,1,-1,0,1,-1
1615741615,1,1,-1,0,1,80
1615741616,1,1,-1,0,1,-1
1615741617,1,1,-1,0,1,-1
1615741618,1,1,-1,0,1,-1
1615741619,1,1,-1,0,1,79
1615741620,1,1,-1,0,1,80
1615741621,1,1,-1,0,1,-1
1615741622,1,1,-1,0,1,-1
1615741623,1,1,-1,0,1,-1
1615741624,1,1,-1,0,1,-1
1615741625,1,1,-1,0,1,81
1615741626,1,1,-1,0,1,-1
1615741627,1,1,-1,0,1,-1
1615741628,1,1,-1,0,1,-1
1615741629,1,1,-1,0,1,-1
1615741630,1,1,-1,0,1,82
1615741631,1,1,-1,0,1,-1
1615741632,1,1,-1,0,1,85
1615741633,1,1,-1,0,1,86
1615741634,1,1,-1,0,1,-1
1615741635,1,1,-1,0,1,-1
1615741636,1,1,-1,0,1,-1
1615741637,1,1,-1,0,1,-1
1615741638,1,1,-1,0,1,85
1615741639,1,1,-1,0,1,-1
1615741640,1,1,-1,0,1,-1
1615741641,1,1,-1,0,1,-1
1615741642,1,1,-1,0,1,84
1615741643,1,1,-1,0,1,-1
1615741644,1,1,-1,0,1,85
1615741645,1,1,-1,0,1,-1
1615741646,1,1,-1,0,1,86
1615741647,1,1,-1,0,1,-1
1615741648,1,1,-1,0,1,-1
1615741649,1,1,-1,0,1,87
1615741650,1,1,-1,0,1,85
1615741651,1,1,-1,0,1,-1
1615741652,1,1,-1,0,1,-1
1615741653,1,1,-1,0,1,-1
1615741654,1,1,-1,0,1,-1
1615741655,1,1,-1,0,1,85
1615741656,1,1,-1,0,1,-1
1615741657,1,1,-1,0,1,-1
1615741658,1,1,-1,0,1,-1
1615741659,1,1,-1,0,1,-1
1615741660,1,1,-1,0,1,-1
1615741661,1,1,-1,0,1,86
1615741662,1,1,-1,0,1,-1
1615741663,1,1,-1,0,1,-1
1615741664,1,1,-1,0,1,-1
1615741665,1,1,-1,0,1,85
1615741666,1,1,-1,0,1,-1
1615741667,1,1,-1,0,1,84
1615741668,1,1,-1,0,1,83
1615741669,1,1,-1,0,1,82
1615741670,1,1,-1,0,1,-1
1615741671,1,1,-1,0,1,-1
1615741672,1,1,-1,0,1,-1
1615741673,1,1,-1,0,1,-1
1615741674,1,1,-1,0,1,82
1615741675,1,1,-1,0,1,83
1615741676,1,1,-1,0,1,-1
1615741677,1,1,-1,0,1,-1
1615741678,1,1,-1,0,1,-1
1615741679,1,1,-1,0,1,-1
1615741680,1,1,-1,0,1,84
1615741681,1,1,-1,0,1,85
1615741682,1,1,-1,0,1,-1
1615741683,1,1,-1,0,1,-1
1615741684,1,1,-1,0,1,-1
1615741685,1,1,-1,0,1,-1
1615741686,1,1,-1,0,1,85
1615741687,1,1,-1,0,1,-1
1615741688,1,1,-1,0,1,86
1615741689,1,1,-1,0,1,-1
1615741690,1,1,-1,0,1,85
1615741691,1,1,-1,0,1,-1
1615741692,1,1,-1,0,1,84
1615741693,1,1,-1,0,1,-1
1615741694,1,1,-1,0,1,85
1615741695,1,1,-1,0,1,86
1615741696,1,1,-1,0,1,-1
1615741697,1,1,-1,0,1,-1
1615741698,1,1,-1,0,1,-1
1615741699,1,1,-1,0,1,-1
1615741700,1,1,-1,0,1,84
1615741701,1,1,-1,0,1,83
1615741702,1,1,-1,0,1,81
1615741703,1,1,-1,0,1,-1
1615741704,1,1,-1,0,1,80
1615741705,1,1,-1,0,1,-1
1615741706,1,1,-1,0,1,-1
1615741707,1,1,-1,0,1,81
1615741708,1,1,-1,0,1,-1
1615741709,1,1,-1,0,1,-1
1615741710,1,1,-1,0,1,-1
1615741711,1,1,-1,0,1,-1
1615741712,1,1,-1,0,1,80
1615741713,1,1,-1,0,1,79
1615741714,1,1,-1,0,1,-1
1615741715,1,1,-1,0,1,-1
1615741716,1,1,-1,0,1,-1
1615741717,1,1,-1,0,1,80
1615741718,1,1,-1,0,1,78
1615741719,1,1,-1,0,1,-1
1615741720,1,1,-1,0,1,-1
1615741721,1,1,-1,0,1,-1
1615741722,1,1,-1,0,1,-1
1615741723,1,1,-1,0,1,78
1615741724,1,1,-1,0,1,-1
1615741725,1,1,-1,0,1,77
1615741726,1,1,-1,0,1,-1
1615741727,1,1,-1,0,1,-1
1615741728,1,1,-1,0,1,-1
1615741729,1,1,-1,0,1,-1
1615741730,1,1,-1,0,1,79
1615741731,1,1,-1,0,1,80
1615741732,1,1,-1,0,1,-1
1615741733,1,1,-1,0,1,-1
1615741734,1,1,-1,0,1,-1
1615741735,1,1,-1,0,1,-1
1615741736,1,1,-1,0,1,82
1615741737,1,1,-1,0,1,-1
1615741738,1,1,-1,0,1,81
1615741739,1,1,-1,0,1,-1
1615741740,1,1,-1,0,1,80
1615741741,1,1,-1,0,1,78
1615741742,1,1,-1,0,1,76
1615741743,1,1,-1,0,1,74
1615741744,1,1,-1,0,1,-1
1615741745,1,1,-1,0,1,73
1615741746,1,1,-1,0,1,-1
1615741747,1,1,-1,0,1,72
1615741748,1,1,-1,0,1,71
1615741749,1,1,-1,0,1,70
1615741750,1,1,-1,0,1,-1
1615741751,1,1,-1,0,1,-1
1615741752,1,1,-1,0,1,-1
1615741753,1,1,-1,0,1,-1
1615741754,1,1,-1,0,1,70
1615741755,1,1,-1,0,1,72
1615741756,1,1,-1,0,1,73
1615741757,1,1,-1,0,1,-1
1615741758,1,1,-1,0,1,-1
1615741759,1,1,-1,0,1,-1
1615741760,1,1,-1,0,1,-1
1615741761,1,1,-1,0,1,76
1615741762,1,1,-1,0,1,77
1615741763,1,1,-1,0,1,-1
1615741764,1,1,-1,0,1,-1
1615741765,1,1,-1,0,1,-1
1615741766,1,1,-1,0,1,-1
1615741767,1,1,-1,0,1,78
1615741768,1,1,-1,0,1,-1
1615741769,1,1,-1,0,1,-1
1615741770,1,1,-1,0,1,-1
1615741771,1,1,-1,0,1,-1
1615741772,1,1,-1,0,1,76
1615741773,1,1,-1,0,1,-1
1615741774,1,1,-1,0,1,-1
1615741775,1,1,-1,0,1,75
1615741776,1,1,-1,0,1,-1
1615741777,1,1,-1,0,1,-1
1615741778,1,1,-1,0,1,-1
1615741779,1,1,-1,0,1,-1
1615741780,1,1,-1,0,1,75
1615741781,1,1,-1,0,1,-1
1615741782,1,1,-1,0,1,-1
1615741783,1,1,-1,0,1,-1
1615741784,1,1,-1,0,1,-1
1615741785,1,1,-1,0,1,75
1615741786,1,1,-1,0,1,76
1615741787,1,1,-1,0,1,-1
1615741788,1,1,-1,0,1,-1
1615741789,1,1,-1,0,1,-1
1615741790,1,1,-1,0,1,75
1615741791,1,1,-1,0,1,-1
1615741792,1,1,-1,0,1,-1
1615741793,1,1,-1,0,1,76
1615741794,1,1,-1,0,1,-1
1615741795,1,1,-1,0,1,-1
1615741796,1,1,-1,0,1,-1
1615741797,1,1,-1,0,1,77
1615741798,1,1,-1,0,1,76
1615741799,1,1,-1,0,1,-1
1615741800,1,1,-1,0,1,77
1615741801,1,1,-1,0,1,-1
1615741802,1,1,-1,0,1,-1
1615741803,1,1,-1,0,1,-1
1615741804,1,1,-1,0,1,77
1615741805,1,1,-1,0,1,-1
1615741806,1,1,-1,0,1,-1
1615741807,1,1,-1,0,1,-1
1615741808,1,1,-1,0,1,-1
1615741809,1,1,-1,0,1,77
1615741810,1,1,-1,0,1,78
1615741811,1,1,-1,0,1,-1
1615741812,1,1,-1,0,1,-1
1615741813,1,1,-1,0,1,-1
